Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand,Layer2FlashStorage
HP,Notebook,4,Other,1.29,0,0,276.053530085501,Other Intel Processor,0,0,Intel,0
Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,AMD Processor,500,0,AMD,0
Dell,Notebook,4,Other,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
HP,Notebook,4,Other,1.86,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
Asus,Gaming,8,Windows,2.7,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Dell,Ultrabook,4,Windows,1.4,0,1,165.6321180513006,Intel Core i5,0,256,AMD,0
HP,Netbook,4,Windows,2.4,0,0,125.36742798669837,Intel Core i5,0,128,Intel,0
Acer,Notebook,8,Windows,2.4,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,0
Dell,Notebook,8,Windows,2.36,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,0
MSI,Gaming,8,Windows,2.6,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,0
HP,Notebook,4,Windows,1.96,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,0
Dell,Ultrabook,4,Windows,1.5,0,0,125.36742798669837,Intel Core i3,500,0,Intel,0
Dell,Ultrabook,4,Windows,1.5,0,0,125.36742798669837,Intel Core i3,0,128,Intel,0
Acer,Notebook,4,Other,2.2,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,0
HP,Workstation,8,Windows,3.0,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,0
Lenovo,Gaming,16,Windows,2.4,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,0
Dell,Ultrabook,8,Windows,1.5,0,0,125.36742798669837,Intel Core i5,0,256,Intel,0
MSI,Gaming,8,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,0
Lenovo,2 in 1 Convertible,4,Windows,2.1,1,1,141.21199808219862,Intel Core i5,0,256,Intel,0
HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,AMD Processor,1000,0,AMD,0
Asus,Gaming,16,Windows,2.59,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
HP,Notebook,8,Windows,1.16,1,0,276.053530085501,Other Intel Processor,0,256,Intel,0
Dell,Notebook,4,Windows,2.24,0,0,100.45466986113651,Intel Core i5,500,0,AMD,0
Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,0,128,Intel,0
HP,Ultrabook,8,Windows,1.16,0,0,165.6321180513006,Intel Core i7,0,512,Intel,0
Lenovo,2 in 1 Convertible,4,Other,0.69,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,0
Dell,Ultrabook,8,Windows,1.23,0,0,165.6321180513006,Intel Core i7,0,256,Intel,0
Lenovo,Gaming,16,Windows,4.6,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,0
Razer,Ultrabook,8,Windows,1.25,1,0,352.4651472131677,Intel Core i7,0,256,Intel,0
Toshiba,Ultrabook,16,Windows,1.05,0,0,165.6321180513006,Intel Core i7,0,512,Intel,0
Asus,Gaming,8,Windows,3.52,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,0
Vero,Notebook,4,Windows,1.35,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,0
HP,Notebook,8,Windows,1.16,0,0,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Other,2.09,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,256,Intel,0
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,0
HP,Ultrabook,8,Windows,1.26,0,0,125.36742798669837,Intel Core i5,0,256,Intel,0
Lenovo,Gaming,8,Other,2.4,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,0
HP,Gaming,8,Windows,3.35,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,0
HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,0
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,0
Asus,Notebook,4,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,Intel,0
Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,0
Lenovo,Notebook,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,0,0,AMD,0
HP,Workstation,8,Windows,3.0,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,0
Dell,Notebook,8,Windows,2.5,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,0
MSI,Gaming,16,Windows,3.78,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
HP,Ultrabook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i7,0,256,Intel,0
Lenovo,2 in 1 Convertible,16,Windows,2.8,1,1,209.8006828649808,Intel Core i7,0,512,Intel,0
MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
HP,2 in 1 Convertible,8,Windows,1.48,1,0,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,Workstation,8,Windows,2.59,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,0
HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.84282406840083,Intel Core i7,0,256,Intel,0
HP,Workstation,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,0
HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,256,Intel,0
Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,0
HP,Notebook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i5,0,256,Intel,0
Lenovo,2 in 1 Convertible,8,Windows,1.27,1,1,209.8006828649808,Intel Core i7,0,256,Intel,0
Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,AMD Processor,500,0,AMD,0
Lenovo,Notebook,8,Other,2.32,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,0
Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Dell,Notebook,8,Windows,2.04,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,0
HP,Notebook,4,Windows,1.91,0,0,141.21199808219862,AMD Processor,0,256,AMD,0
MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Lenovo,Ultrabook,12,Windows,1.4,0,0,157.3505121487356,Intel Core i7,0,512,Intel,0
Lenovo,Notebook,8,Windows,2.5,0,0,141.21199808219862,Intel Core i5,0,0,AMD,0
HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.84282406840083,Intel Core i7,0,512,Intel,0
Lenovo,Ultrabook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i7,0,256,Intel,0
MSI,Gaming,16,Windows,1.7,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,0
HP,Gaming,8,Windows,2.62,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Lenovo,Notebook,8,Windows,2.2,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
HP,Notebook,4,Other,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Dell,Gaming,8,Windows,2.62,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,0
Lenovo,Notebook,8,Windows,1.95,0,1,141.21199808219862,Intel Core i5,0,256,Intel,0
Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,0
HP,Notebook,2,Windows,1.44,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
MSI,Gaming,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
HP,Notebook,8,Windows,1.96,0,0,141.21199808219862,Intel Core i7,0,256,Intel,0
HP,Notebook,16,Windows,2.1,0,0,141.21199808219862,Intel Core i7,0,512,Intel,0
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Lenovo,Notebook,4,Other,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Lenovo,Notebook,8,Other,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Asus,Notebook,4,Windows,2.0,0,0,157.3505121487356,Intel Core i3,0,256,Intel,0
Lenovo,Notebook,4,Windows,2.32,0,0,141.21199808219862,Intel Core i7,0,0,Intel,0
Lenovo,Gaming,16,Windows,3.31,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,0
MSI,Gaming,16,Windows,1.91,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
HP,Notebook,4,Windows,2.07,0,0,100.45466986113651,Intel Core i3,500,0,Intel,0
Lenovo,2 in 1 Convertible,8,Windows,1.36,1,1,209.8006828649808,Intel Core i5,0,256,Intel,0
Lenovo,Ultrabook,6,Windows,1.54,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,0
Dell,Notebook,8,Other,1.98,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,0
Acer,Notebook,4,Windows,2.1,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
HP,Notebook,6,Windows,2.18,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Asus,Gaming,8,Windows,2.591,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
Dell,2 in 1 Convertible,16,Windows,2.09,1,0,141.21199808219862,Intel Core i7,0,512,Intel,0
Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,0
Dell,Ultrabook,8,Other,1.23,1,0,276.053530085501,Intel Core i5,0,256,Intel,0
Acer,Gaming,16,Windows,4.2,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Lenovo,Gaming,8,Windows,2.4,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,0
HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Apple,Ultrabook,8,Mac,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,0
Dell,2 in 1 Convertible,8,Windows,1.6,1,1,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,Notebook,12,Windows,2.21,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,0
Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,0
Acer,Notebook,4,Other,2.1,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
MSI,Gaming,16,Windows,2.43,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Dell,Notebook,4,Windows,2.3,0,0,100.45466986113651,Intel Core i3,0,128,AMD,0
Lenovo,Notebook,8,Other,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,0
Dell,2 in 1 Convertible,16,Windows,2.0,1,0,141.21199808219862,Intel Core i7,0,512,Intel,0
Dell,Ultrabook,16,Windows,1.2,1,0,276.053530085501,Intel Core i7,0,512,Intel,0
Asus,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Dell,Notebook,8,Windows,2.36,0,0,141.21199808219862,Intel Core i5,0,256,AMD,0
HP,Notebook,8,Windows,1.91,0,0,100.45466986113651,Intel Core i5,0,256,Intel,0
Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,AMD Processor,500,0,AMD,0
Acer,Notebook,8,Windows,3.3,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,0
Asus,Gaming,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
Apple,Ultrabook,8,Mac,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,0
Asus,Notebook,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
MSI,Gaming,16,Windows,2.43,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Dell,2 in 1 Convertible,8,Windows,2.191,1,1,141.21199808219862,Intel Core i5,0,256,Intel,0
Asus,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Acer,Netbook,2,Other,1.3,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,0
Acer,Notebook,4,Windows,3.3,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,0
Lenovo,Notebook,8,Other,2.8,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,0
Lenovo,Gaming,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Acer,2 in 1 Convertible,8,Windows,1.2,1,1,157.3505121487356,Intel Core i7,0,256,Intel,0
Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i7,0,256,Intel,0
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
HP,Notebook,6,Windows,2.1,0,0,141.21199808219862,AMD Processor,1000,0,AMD,0
Dell,Ultrabook,8,Windows,1.26,1,0,176.23257360658386,Intel Core i5,0,256,Intel,0
Dell,2 in 1 Convertible,4,Windows,2.08,1,0,146.86047800548656,Intel Core i3,500,0,Intel,0
Asus,Notebook,4,Windows,2.65,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
Dell,Ultrabook,8,Windows,1.29,1,0,276.053530085501,Intel Core i7,0,256,Intel,0
Dell,Notebook,4,Other,2.18,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,0
Lenovo,Gaming,16,Windows,2.6,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Lenovo,Netbook,16,Windows,1.3,1,1,176.23257360658386,Intel Core i7,0,512,Intel,0
Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,0
Dell,Notebook,8,Windows,2.3,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Apple,Ultrabook,4,Mac,1.08,0,0,135.0942111925629,Intel Core i5,0,0,Intel,0
HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,0
HP,Ultrabook,8,Windows,1.54,0,0,209.8006828649808,Intel Core i7,0,256,Intel,0
Dell,Notebook,4,Windows,2.24,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
MSI,Gaming,8,Windows,2.3,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Lenovo,Notebook,16,Windows,1.4,0,1,165.6321180513006,Intel Core i7,0,512,Intel,0
Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,AMD Processor,0,256,AMD,0
Asus,Ultrabook,8,Windows,1.45,0,0,165.6321180513006,Intel Core i7,0,256,Intel,0
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Intel Core i3,500,0,Intel,0
Dell,2 in 1 Convertible,16,Windows,2.77,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,0
HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
Asus,Gaming,16,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
Dell,Notebook,4,Windows,1.6,0,0,111.93520355955211,Intel Core i5,500,0,Intel,0
Asus,Gaming,16,Windows,2.34,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
Lenovo,Notebook,8,Other,2.3,0,1,141.21199808219862,Intel Core i5,0,256,Intel,0
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.053530085501,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Other,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,AMD Processor,500,0,AMD,0
Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,0
Lenovo,Notebook,8,Windows,1.9,0,1,157.3505121487356,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
Asus,Gaming,16,Windows,4.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,0
Dell,Notebook,4,Windows,2.29,0,0,100.45466986113651,Intel Core i3,500,0,Intel,0
Lenovo,Notebook,8,Windows,2.32,0,0,141.21199808219862,Intel Core i7,0,0,AMD,0
MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,0,157.3505121487356,Intel Core i5,0,128,Intel,0
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,0
Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD Processor,0,0,AMD,0
Dell,Notebook,8,Other,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,0
HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,0
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,0
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel,0
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel,0
Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,0
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,0
Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD Processor,0,0,AMD,0
Dell,Notebook,8,Other,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,0
HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,0
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,0
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel,0
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel,0
Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,0
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,0
Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD Processor,0,0,AMD,0
Dell,Notebook,8,Other,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,0
HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,0
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,0
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel,0
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel,0
Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,0
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
